Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Trial Load,1772954237145,0,2,1,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1142014,-0.06990685,0.01709119,0.1349853,-0.5605988,0.6155818,-0.2115481,0.5118942,118.4198,-0.652581,0.7165855,-0.2462586,-0.2295045,-0.02343812,-0.3191855,0.3938287,0.2723284,-0.8824269,0.3203899,0.2109746,155.6411,0.2785993,-0.9027463,0.3277675,-0.2,0,0,0.2,-0.2651354,-0.2592195,-0.8462044,0.3826834,135,-0.2869805,-0.2805772,-0.915925
Trial Start,1772954238532,0,2,1,0.08800198,1.099043,0.3121539,1.145897,0.3286613,-0.2440201,0.04152323,0.9114339,48.59148,0.7987947,-0.5930785,0.1009201,0.1142014,-0.06990685,0.01709119,0.1349853,-0.5605988,0.6155818,-0.2115481,0.5118942,118.4198,-0.652581,0.7165855,-0.2462586,-0.2295045,-0.02343812,-0.3191855,0.3938287,0.2723284,-0.8824269,0.3203899,0.2109746,155.6411,0.2785993,-0.9027463,0.3277675,-0.188002,0.0009570122,-0.01215392,0.1883969,-0.1501721,0.1242264,-0.9370434,0.2897685,146.3118,-0.1569038,0.129795,-0.9790477
Grab,1772954238532,0,2,1,0.08800198,1.099043,0.3121539,1.145897,0.3286613,-0.2440201,0.04152323,0.9114339,48.59148,0.7987947,-0.5930785,0.1009201,0.1142014,-0.06990685,0.01709119,0.1349853,-0.5605988,0.6155818,-0.2115481,0.5118942,118.4198,-0.652581,0.7165855,-0.2462586,-0.2295045,-0.02343812,-0.3191855,0.3938287,0.2723284,-0.8824269,0.3203899,0.2109746,155.6411,0.2785993,-0.9027463,0.3277675,-0.188002,0.0009570122,-0.01215392,0.1883969,-0.1501721,0.1242264,-0.9370434,0.2897685,146.3118,-0.1569038,0.129795,-0.9790477
Release,1772954240781,2.249754,2,1,-0.05615207,1.019583,0.2584619,1.053331,0.6110261,-0.4446154,-0.2434257,0.6080364,105.1047,0.7696424,-0.5600331,-0.3066166,0.1462845,-0.07288478,0.0362478,0.1674074,0.3732517,0.5167763,-0.7647088,-0.09405259,190.7936,0.3749136,0.5190772,-0.7681137,-0.1937586,0.09612996,-0.3125966,0.3801316,0.3285033,0.007058279,0.6925781,0.6421614,100.0936,0.4285369,0.009207617,0.9034773,-0.04384793,0.08041692,0.04153815,0.1005731,-0.08190675,0.5941258,-0.6976413,0.3919217,133.8518,-0.0890292,0.6457899,-0.7583069
Grab,1772954241685,3.153089,2,1,-0.05839471,1.010824,0.2517982,1.04335,0.6081173,-0.4704933,-0.3054512,0.5617196,111.6504,0.735038,-0.5686904,-0.3692021,0.1100246,-0.05538927,0.01638843,0.1242657,0.05125866,0.6397578,-0.7518234,0.1511429,162.6137,0.05185437,0.6471928,-0.7605608,-0.1701259,0.09522507,-0.3223965,0.3767627,0.3815849,-0.04955985,0.6866608,0.616793,103.8354,0.484783,-0.0629631,0.8723653,-0.04160529,0.0891757,0.04820183,0.1095752,-0.0626936,0.6300188,-0.6408188,0.4341625,128.536,-0.06959502,0.6993724,-0.7113613
Release,1772954243159,4.626107,2,1,-0.0729837,1.045987,0.2340933,1.074344,0.01496988,-0.5946548,-0.6465262,0.4776668,122.9337,0.01703948,-0.6768662,-0.7359089,0.08914972,-0.05229098,0.02345025,0.1059808,-0.08545625,0.7190242,-0.5659574,0.3942001,133.5678,-0.09298581,0.7823775,-0.6158239,-0.159304,0.06815674,-0.3456793,0.3866747,0.3675382,-0.6740993,0.3973048,0.5026475,119.6494,0.4251496,-0.7797641,0.4595821,-0.0270163,0.05401313,0.0659067,0.08939236,0.2032322,0.2878286,-0.3183334,0.8800655,56.69947,0.4279903,0.6061434,-0.670384
Grab,1772954244338,5.804823,2,1,-0.06738906,1.041342,0.2452066,1.071943,0.04954838,-0.6892803,-0.4475419,0.5675772,110.8371,0.06018118,-0.837196,-0.5435818,0.1244285,-0.05657123,0.01037162,0.1370778,-0.1572386,0.7572941,-0.2304152,0.5905004,107.615,-0.1948344,0.9383629,-0.2855074,-0.1694573,0.06411961,-0.3491952,0.393401,0.3548203,-0.6130428,0.5848031,0.3953305,133.4268,0.3862878,-0.6674109,0.6366667,-0.03261094,0.058658,0.05479342,0.08664037,0.2978143,0.2772363,-0.504616,0.7614522,80.81522,0.4594332,0.4276879,-0.7784629
Release,1772954245047,6.513673,2,1,-0.06852681,1.079779,0.2400536,1.108262,-0.3880765,-0.2893417,-0.8260741,0.2885821,146.4538,-0.4053209,-0.3021987,-0.862781,0.09870445,-0.0580859,0.03285456,0.1191468,-0.4313114,0.7876106,-0.05013053,0.4371811,128.1517,-0.4795686,0.8757323,-0.05573938,-0.1711062,0.03676515,-0.3824097,0.4205546,0.1366389,-0.8830813,-0.04662784,0.4464563,126.9669,0.1527024,-0.9868976,-0.05210948,-0.03147319,0.02022111,0.05994637,0.07066132,0.1027048,-0.07345038,0.09580769,0.987359,18.23968,0.6479799,-0.4634095,0.6044652
Grab,1772954245268,6.735589,2,1,-0.08450747,1.089435,0.2618093,1.123634,-0.4545822,-0.2765682,-0.7294896,0.4297789,129.0929,-0.50345,-0.3062995,-0.8079101,0.1004305,-0.05502827,0.02945182,0.1182447,-0.34958,0.7839975,0.007035589,0.5129253,118.2822,-0.4072303,0.9132887,0.008195847,-0.1817079,0.01132465,-0.3789138,0.4203828,-0.004958513,-0.9235735,0.04394934,0.3808622,135.2258,-0.005362689,-0.9988554,0.04753171,-0.01549253,0.0105654,0.03819066,0.04254613,0.1049467,-0.1968249,-0.0400087,0.9739844,26.19576,0.4631054,-0.8685423,-0.176549
On Target,1772954246240,7.722048,2,1,-0.08602069,1.101734,0.2859852,1.141492,-0.2473638,-0.3299657,-0.8190365,0.3988898,132.9824,-0.2697536,-0.3598322,-0.8931707,0.1115489,-0.05171819,0.03010587,0.1265871,-0.1985867,0.7886562,0.01242993,0.5817477,108.8529,-0.2441532,0.9696164,0.01528203,-0.2124281,-0.01810986,-0.3849299,0.4400281,0.1427166,-0.8241325,0.1152821,0.5358617,115.1953,0.1690343,-0.9761067,0.1365407,-0.01397931,-0.001734018,0.01401484,0.01987067,0.05581042,0.03070769,-0.04747466,0.9968392,9.113367,0.7025023,0.3865268,-0.5975777
Off Target,1772954246297,7.776907,2,1,-0.08828078,1.10071,0.2882162,1.141238,-0.2710047,-0.3316738,-0.8038828,0.4127004,131.2508,-0.2975239,-0.3641298,-0.882547,0.112012,-0.05157133,0.03111412,0.1271785,-0.1881406,0.782508,0.02701657,0.5929204,107.271,-0.2336393,0.9717444,0.03355008,-0.2128416,-0.01708105,-0.3836687,0.4390842,0.1254446,-0.8352571,0.1093194,0.5240788,116.7875,0.1472925,-0.9807289,0.1283589,-0.01171922,-0.0007098913,0.01178384,0.01663439,0.06656919,0.003758518,-0.05928503,0.996012,10.23751,0.7461217,0.04212627,-0.6644793
On Target,1772954246323,7.804631,2,1,-0.08844688,1.100647,0.2886396,1.141297,-0.269779,-0.3263054,-0.8049689,0.415655,130.8788,-0.2966162,-0.3587658,-0.8850458,0.112905,-0.05165991,0.03082424,0.1279313,-0.1735741,0.779578,0.0297272,0.6010382,106.1114,-0.2171793,0.9754229,0.03719524,-0.2133741,-0.01707285,-0.3831873,0.4389219,0.1191051,-0.8399363,0.1178974,0.5161604,117.8499,0.1390616,-0.9806702,0.1376514,-0.01155312,-0.000647068,0.01136041,0.0162158,0.06049249,0.002263376,-0.06026402,0.9963452,9.800099,0.7081952,0.02649771,-0.7055205
Off Target,1772954246519,7.999032,2,1,-0.08942211,1.098158,0.2932439,1.140149,-0.2386935,-0.3067496,-0.8061178,0.446211,126.9983,-0.2667182,-0.3427646,-0.900763,0.1117183,-0.05013767,0.03128907,0.1263874,-0.1568973,0.7970303,0.02337097,0.5827349,108.7137,-0.1930658,0.9807642,0.02875852,-0.2214385,-0.01741361,-0.3785942,0.438944,0.1009954,-0.819366,0.1285129,0.5494761,113.3379,0.1208788,-0.9806781,0.1538137,-0.01057789,0.00184238,0.006756097,0.01268586,0.02364905,0.01346829,-0.08855398,0.9956996,10.63111,0.2552763,0.1453815,-0.9558833
On Target,1772954247158,8.638332,2,1,-0.09261954,1.099521,0.2839909,1.139375,-0.2671191,-0.3101964,-0.8011947,0.4364777,128.2413,-0.296893,-0.3447718,-0.8904983,0.1110244,-0.05027389,0.03102265,0.1257628,-0.1486303,0.7972356,0.02765348,0.5844312,108.4744,-0.1831678,0.982491,0.03407937,-0.2191404,-0.02143008,-0.3768514,0.4364617,0.09901455,-0.8267658,0.1289869,0.5385323,114.8325,0.11751,-0.981202,0.1530811,-0.007380463,0.0004786253,0.01600915,0.017635,0.04130059,-0.008048738,-0.07574695,0.9962389,9.941652,0.4766446,-0.09288943,-0.8741856
Off Target,1772954247185,8.665856,2,1,-0.09234581,1.099754,0.2832822,1.139401,-0.2741519,-0.3160571,-0.7997389,0.430542,128.9961,-0.3037456,-0.3501743,-0.886068,0.110884,-0.05028274,0.03105065,0.1256493,-0.1508041,0.7945301,0.02884743,0.587493,108.0414,-0.1863552,0.9818355,0.03564803,-0.2177519,-0.02095699,-0.3777088,0.4364848,0.1031812,-0.8303191,0.1238255,0.5334709,115.5195,0.1219898,-0.9816754,0.1463973,-0.00765419,0.0002464056,0.01671782,0.01838839,0.05090236,-0.01060446,-0.07101207,0.9961194,10.09862,0.5783507,-0.1204875,-0.8068365
On Target,1772954247200,8.679644,2,1,-0.09217305,1.099945,0.2826317,1.13941,-0.2794577,-0.3164211,-0.8007993,0.4248549,129.717,-0.3087039,-0.3495356,-0.8846055,0.1108636,-0.05034088,0.03097278,0.1256354,-0.1495517,0.7936607,0.02998314,0.5889296,107.8378,-0.1850466,0.9820293,0.03709938,-0.2171607,-0.02012566,-0.3781143,0.4365022,0.1040349,-0.8324752,0.1228574,0.5301585,115.9677,0.1226974,-0.9818099,0.1448964,-0.007826954,5.495548E-05,0.01736832,0.01905053,0.05447387,-0.0131997,-0.06451502,0.9963415,9.805137,0.6374089,-0.1544521,-0.7549023
Off Target,1772954247241,8.721961,2,1,-0.09105113,1.100471,0.282734,1.139853,-0.3247086,-0.3144814,-0.8021345,0.3901873,134.0677,-0.3526621,-0.3415546,-0.8711888,0.110877,-0.04895879,0.03052006,0.1249886,-0.1757255,0.767658,0.05186003,0.6141111,104.2253,-0.2226573,0.9726797,0.06571051,-0.2174792,-0.01783164,-0.382305,0.4401957,0.1058338,-0.855415,0.08276677,0.5002143,119.9717,0.1222238,-0.9878892,0.09558448,-0.00894887,-0.0004709959,0.01726604,0.01945302,0.07899474,-0.04289288,-0.02242401,0.9956994,10.63133,0.8526796,-0.4629914,-0.2420478
Release,1772954247518,8.98502,2,1,-0.08543508,1.104224,0.2874642,1.144223,-0.4144797,-0.3443689,-0.7637887,0.3553078,138.3754,-0.4434126,-0.3684077,-0.8171054,0.1164577,-0.03953293,0.02898238,0.1263536,-0.1892655,0.6875572,0.07441027,0.6970704,91.61515,-0.2639676,0.9589323,0.1037796,-0.2250787,-0.02109511,-0.385476,0.4468749,0.1038231,-0.908539,0.06422872,0.3995655,132.898,0.1132568,-0.9910923,0.07006479,-0.01456492,-0.004224181,0.01253578,0.01967553,0.1578273,-0.1085455,0.007763096,0.9814522,22.10493,0.8232703,-0.566203,0.04049442
Grab,1772954248684,10.1525,2,1,-0.09505182,1.099489,0.2879508,1.140538,-0.3065876,-0.3980303,-0.7991063,0.3301592,141.4431,-0.3248007,-0.4216757,-0.8465779,0.1207185,-0.0730128,-0.00238725,0.1411011,-0.3697552,0.8268675,-0.07566187,0.416949,130.7158,-0.4068028,0.9097155,-0.0832428,-0.2191952,-0.0351049,-0.3796946,0.4398259,0.2090877,-0.8572816,0.09561252,0.4606614,125.1404,0.2355717,-0.9658685,0.1077232,-0.004948184,0.0005108118,0.01204917,0.01303564,0.1594601,0.01917154,0.0003640928,0.9870182,18.48445,0.9928486,0.119368,0.002266955
On Target,1772954248867,10.34655,2,1,-0.09636004,1.09654,0.2878688,1.137785,-0.2864398,-0.3229771,-0.8302575,0.3525769,138.71,-0.3060965,-0.3451411,-0.8872331,0.1147175,-0.07535101,0.002317008,0.1372707,-0.3782485,0.8561554,-0.07679416,0.3435532,139.813,-0.4027635,0.9116443,-0.08177132,-0.219672,-0.0309694,-0.3755902,0.4362143,0.162998,-0.8406826,0.0668393,0.5120714,118.3962,0.1897658,-0.9787408,0.07781576,-0.003639966,0.003459811,0.01213121,0.01312959,0.07422084,0.00994721,0.007991756,0.9971603,8.637938,0.9855511,0.1320853,0.1061196
Off Target,1772954249367,10.84712,2,1,-0.09934592,1.095324,0.2848048,1.136098,-0.2996889,-0.2094841,-0.8184193,0.4432752,127.3739,-0.3343304,-0.2336987,-0.9130215,0.1090425,-0.07440402,0.007478946,0.1322201,-0.3171749,0.9094661,-0.04491677,0.2650548,149.2596,-0.32894,0.9432013,-0.04658289,-0.217518,-0.03105363,-0.3733696,0.4332243,0.01584541,-0.8218374,0.07021072,0.5651574,111.1736,0.01920695,-0.9961869,0.08510564,-0.0006540865,0.004675627,0.01519525,0.01591179,-0.03772586,-0.07134561,-0.03976242,0.9959446,10.32358,-0.4193235,-0.7930076,-0.4419599
On Target,1772954249449,10.93095,2,1,-0.09936938,1.095349,0.2846049,1.136074,-0.2994995,-0.2143276,-0.817714,0.4423885,127.4872,-0.3339559,-0.2389853,-0.9117892,0.1088598,-0.07461163,0.008280229,0.1322343,-0.3136191,0.9097557,-0.04807215,0.2677253,148.9421,-0.3255014,0.9442242,-0.04989349,-0.2176503,-0.03072138,-0.373033,0.432977,0.01584834,-0.8223588,0.07457834,0.5638379,111.3568,0.0191895,-0.9957296,0.09030105,-0.0006306171,0.004650831,0.0153951,0.01609463,-0.03328186,-0.06928892,-0.04061525,0.9962137,9.97494,-0.3828242,-0.7969949,-0.4671764
Off Target,1772954250172,11.65291,2,1,-0.09720885,1.094526,0.2844232,1.135048,-0.2973754,-0.2188317,-0.8150596,0.4464957,126.9619,-0.3323426,-0.2445632,-0.9108991,0.1085039,-0.0745997,0.01050393,0.1320929,-0.301712,0.9139283,-0.06417626,0.2637927,149.4095,-0.3127912,0.9474887,-0.06653289,-0.2174218,-0.02968594,-0.3725185,0.4323465,0.01766958,-0.82341,0.08378188,0.5609498,111.757,0.02134394,-0.9946367,0.1012042,-0.002791151,0.005473971,0.01557681,0.01674491,-0.03068421,-0.06753634,-0.04685136,0.9961438,10.06675,-0.3497326,-0.7697659,-0.5340026
On Target,1772954250712,12.19405,2,1,-0.09543727,1.094702,0.2837388,1.134896,-0.2921438,-0.22277,-0.814615,0.4488073,126.6656,-0.3269186,-0.249287,-0.9115813,0.1083402,-0.0744281,0.01070289,0.1318776,-0.2882108,0.9193825,-0.06950675,0.2585329,150.034,-0.2983541,0.9517393,-0.07195298,-0.2148864,-0.02756434,-0.3744042,0.4325673,0.01844661,-0.8221862,0.08951619,0.5618333,111.6347,0.02229869,-0.9938781,0.1082093,-0.004562728,0.005297899,0.01626119,0.01770064,-0.02985129,-0.06231931,-0.05137789,0.9962859,9.879342,-0.3466771,-0.7237434,-0.5966755
Off Target,1772954250797,12.27743,2,1,-0.09402957,1.095394,0.2810221,1.13477,-0.3007865,-0.2248512,-0.8224741,0.4272071,129.4191,-0.3326718,-0.2486869,-0.9096617,0.1080716,-0.07480104,0.01035893,0.1318407,-0.2913699,0.9159727,-0.06383504,0.2683707,148.8653,-0.3024656,0.950854,-0.06626596,-0.2131762,-0.0224827,-0.3789617,0.4353866,0.03281542,-0.8281587,0.0701232,0.5551211,112.5619,0.03945253,-0.9956588,0.08430603,-0.005970433,0.00460577,0.01897788,0.02042105,-0.02109304,-0.06115342,-0.02840363,0.9975012,8.102599,-0.298559,-0.8655888,-0.4020358
On Target,1772954251117,12.59741,2,1,-0.09330837,1.095797,0.281676,1.135262,-0.3234693,-0.2311958,-0.8262662,0.3989992,132.9688,-0.3527661,-0.2521353,-0.9011016,0.1082718,-0.07599058,0.009916447,0.1326487,-0.3021102,0.9102988,-0.04831566,0.2788395,147.6181,-0.3145874,0.9478943,-0.05031111,-0.2153598,-0.02400156,-0.3784632,0.4361081,0.04799838,-0.8423908,0.04126245,0.5351371,115.2936,0.05681859,-0.997189,0.04884486,-0.006691627,0.004202843,0.01832402,0.01995523,-0.0005479225,-0.06960228,0.001114805,0.9975741,7.983489,-0.007871022,-0.9998514,0.01601442
Trial End,1772954252102,13.58376,2,1,-0.09599891,1.095014,0.2898354,1.136783,-0.3128166,-0.212402,-0.8240501,0.4218682,130.0948,-0.345022,-0.2342693,-0.9088883,0.1078873,-0.07590818,0.01068526,0.1323476,-0.2932987,0.916049,-0.06112611,0.2666342,149.0718,-0.3043156,0.9504576,-0.06342214,-0.227317,-0.0262945,-0.369563,0.4346737,0.02280226,-0.8281122,0.05339701,0.5575473,112.2273,0.0274678,-0.9975511,0.06432249,-0.004001088,0.004986405,0.01016459,0.01200799,-0.02601684,-0.07429571,-0.01686351,0.9967543,9.235238,-0.3231691,-0.9228666,-0.2094706
Trial Load,1772954252103,13.58376,2,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1078873,-0.07590818,0.01068526,0.1323476,-0.2932987,0.916049,-0.06112611,0.2666342,149.0718,-0.3043156,0.9504576,-0.06342214,-0.227317,-0.0262945,-0.369563,0.4346737,0.02280226,-0.8281122,0.05339701,0.5575473,112.2273,0.0274678,-0.9975511,0.06432249,-0.2,0,0,0.2,0.8092902,0.2710731,0.353726,0.3826834,135,0.8759695,0.2934074,0.3828702
Release,1772954252115,13.58376,2,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1078873,-0.07590818,0.01068526,0.1323476,-0.2932987,0.916049,-0.06112611,0.2666342,149.0718,-0.3043156,0.9504576,-0.06342214,-0.227317,-0.0262945,-0.369563,0.4346737,0.02280226,-0.8281122,0.05339701,0.5575473,112.2273,0.0274678,-0.9975511,0.06432249,-0.2,0,0,0.2,0.8092902,0.2710731,0.353726,0.3826834,135,0.8759695,0.2934074,0.3828702
Trial Start,1772954253448,0,2,2,0.09622023,1.101928,0.3059935,1.147665,0.1490858,0.105468,0.05564598,0.9816077,22.01171,0.7809244,0.5524507,0.2914785,0.1078873,-0.07590818,0.01068526,0.1323476,-0.2932987,0.916049,-0.06112611,0.2666342,149.0718,-0.3043156,0.9504576,-0.06342214,-0.227317,-0.0262945,-0.369563,0.4346737,0.02280226,-0.8281122,0.05339701,0.5575473,112.2273,0.0274678,-0.9975511,0.06432249,-0.1962202,-0.001927853,-0.005993456,0.1963212,0.7595755,0.2180248,0.2809843,0.5445716,114.0092,0.9056426,0.2599512,0.3350178
Grab,1772954253448,0,2,2,0.09622023,1.101928,0.3059935,1.147665,0.1490858,0.105468,0.05564598,0.9816077,22.01171,0.7809244,0.5524507,0.2914785,0.1078873,-0.07590818,0.01068526,0.1323476,-0.2932987,0.916049,-0.06112611,0.2666342,149.0718,-0.3043156,0.9504576,-0.06342214,-0.227317,-0.0262945,-0.369563,0.4346737,0.02280226,-0.8281122,0.05339701,0.5575473,112.2273,0.0274678,-0.9975511,0.06432249,-0.1962202,-0.001927853,-0.005993456,0.1963212,0.7595755,0.2180248,0.2809843,0.5445716,114.0092,0.9056426,0.2599512,0.3350178
Release,1772954254420,0.9715491,2,2,0.0313761,1.003166,0.3017863,1.048046,0.6412155,0.09630871,-0.2042595,0.7333794,85.65909,0.9432142,0.141668,-0.3004614,0.1360747,-0.07980159,0.03774826,0.1622022,0.3789695,0.7776786,-0.4189943,-0.2757572,212.0143,0.3942558,0.8090475,-0.4358951,-0.2329396,0.1329233,-0.3783484,0.4637639,-0.1595573,0.2147184,0.6031399,0.7514386,82.56972,-0.2418257,0.3254279,0.9141209,-0.1313761,0.09683418,-0.001786321,0.1632168,0.4375704,-0.2301761,0.4334567,0.7534364,82.22214,0.6654853,-0.3500666,0.6592289
Grab,1772954256366,2.916658,2,2,-0.008927282,1.069468,0.3082553,1.113042,0.9611892,0.05212127,0.1386845,0.2327349,153.0837,0.9883284,0.05359292,0.1426003,0.1245754,-0.07040087,0.01819102,0.1442436,0.5001723,-0.07188185,-0.5878512,-0.6317372,258.3568,0.6452314,-0.09272891,-0.7583389,-0.2490801,0.04167823,-0.4053754,0.4776057,0.1331011,0.7485495,0.423777,0.492312,121.0147,0.1529161,0.8599876,0.4868655,-0.09107272,0.03053188,-0.008255243,0.09640843,-0.1986381,-0.1846193,0.2476234,0.9301298,43.08989,-0.5409077,-0.5027335,0.6742988
On Target,1772954257699,4.262893,2,2,-0.09362365,1.093271,0.2830655,1.133196,0.7948792,0.2430941,0.3941804,0.3920385,133.8372,0.8640472,0.2642474,0.4284808,0.1092441,-0.06625828,0.01531108,0.1286812,0.653802,-0.2273408,-0.4558924,-0.559483,248.0401,0.788814,-0.2742873,-0.5500354,-0.210774,-0.03627588,-0.3765006,0.4330062,-0.2222515,0.7887669,0.488892,0.2990583,145.1979,-0.2329106,0.8265961,0.5123392,-0.006376348,0.006728888,0.01693451,0.01930579,-0.007777222,0.05107997,0.006564563,0.9986427,5.971011,-0.1493229,0.9807367,0.1260398
Trial End,1772954258699,5.262618,2,2,-0.09758159,1.097565,0.288884,1.139133,0.7953899,0.2504621,0.3726447,0.4071358,131.9499,0.8708321,0.2742182,0.4079898,0.1097255,-0.06600812,0.01500966,0.1289265,0.6578947,-0.2083398,-0.4527614,-0.5646029,248.7494,0.7970976,-0.2524221,-0.5485604,-0.2221089,-0.05061737,-0.3726286,0.4367454,-0.2224173,0.7830231,0.4828745,0.322859,142.3282,-0.2350024,0.8273289,0.510197,-0.002418414,0.002435446,0.01111597,0.01163378,0.01268945,0.03474357,0.01432188,0.999213,4.546278,0.3199264,0.875955,0.3610832
Trial Load,1772954260240,0,3,1,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1097255,-0.06600812,0.01500966,0.1289265,0.6578947,-0.2083398,-0.4527614,-0.5646029,248.7494,0.7970976,-0.2524221,-0.5485604,-0.2221089,-0.05061737,-0.3726286,0.4367454,-0.2224173,0.7830231,0.4828745,0.322859,142.3282,-0.2350024,0.8273289,0.510197,-0.2,0,0,0.2,0.6978213,-0.6029773,0.05493127,0.3826834,135,0.7553163,-0.6526579,0.05945718
Trial Start,1772954261448,0,3,1,0.08553097,1.101052,0.3167488,1.148895,0.235367,-0.4265841,0.2216027,0.8447015,64.72006,0.439743,-0.7969993,0.4140268,0.1097255,-0.06600812,0.01500966,0.1289265,0.6578947,-0.2083398,-0.4527614,-0.5646029,248.7494,0.7970976,-0.2524221,-0.5485604,-0.2221089,-0.05061737,-0.3726286,0.4367454,-0.2224173,0.7830231,0.4828745,0.322859,142.3282,-0.2350024,0.8273289,0.510197,-0.185531,-0.001051903,-0.01674876,0.1862884,0.6095682,-0.2043791,0.1173553,0.7568908,81.61831,0.9327153,-0.3127255,0.1795682
Grab,1772954261448,0,3,1,0.08553097,1.101052,0.3167488,1.148895,0.235367,-0.4265841,0.2216027,0.8447015,64.72006,0.439743,-0.7969993,0.4140268,0.1097255,-0.06600812,0.01500966,0.1289265,0.6578947,-0.2083398,-0.4527614,-0.5646029,248.7494,0.7970976,-0.2524221,-0.5485604,-0.2221089,-0.05061737,-0.3726286,0.4367454,-0.2224173,0.7830231,0.4828745,0.322859,142.3282,-0.2350024,0.8273289,0.510197,-0.185531,-0.001051903,-0.01674876,0.1862884,0.6095682,-0.2043791,0.1173553,0.7568908,81.61831,0.9327153,-0.3127255,0.1795682
Release,1772954261990,0.5414498,3,1,-0.02431748,1.091166,0.327495,1.139512,-0.1586481,-0.5873122,-0.5390584,0.5825043,108.7462,-0.1951806,-0.7225545,-0.6631891,0.1644438,-0.04803022,0.02682331,0.1734017,0.06561462,0.6165189,-0.1081709,0.777109,78.00674,0.1042551,0.979587,-0.1718728,-0.2628243,0.03169022,-0.4116503,0.4894251,0.2453184,-0.749424,0.5212552,0.3263063,141.9105,0.2595236,-0.7928196,0.5514386,-0.07568252,0.008834004,-0.02749503,0.08100531,0.1098942,-0.4939339,0.7437866,0.4367315,128.209,0.12216,-0.5490643,0.8268044
Grab,1772954263156,1.708869,3,1,-0.02426712,1.095111,0.3177236,1.140528,0.1180202,-0.4446976,-0.7220858,0.5166309,117.7869,0.1378406,-0.5193803,-0.843353,0.1135023,-0.06594843,0.02097192,0.1329353,-0.1558919,0.7620437,-0.5113735,0.3653553,137.1411,-0.1674693,0.8186375,-0.5493512,-0.2463844,0.02291198,-0.419733,0.4872433,0.2859766,-0.5928476,0.401602,0.6367614,100.8985,0.3708871,-0.7688724,0.5208433,-0.07573288,0.004889369,-0.01772356,0.07793266,-0.1444775,-0.6517081,0.5438654,0.5085406,118.8667,-0.1677945,-0.7568865,0.6316391
Release,1772954263932,2.486641,3,1,-0.01900467,1.112142,0.2911631,1.149781,0.2228544,-0.3483532,-0.8137335,0.4084407,131.7862,0.2441478,-0.3816378,-0.8914844,0.1267332,-0.07528564,0.03641877,0.1518406,-0.3303845,0.7526035,-0.5386296,0.185236,158.6502,-0.3362028,0.7658573,-0.5481152,-0.2260947,0.01008795,-0.445463,0.4996578,0.3297049,-0.4976202,0.2771411,0.7529022,82.31519,0.5009705,-0.7561096,0.4211023,-0.08099533,-0.01214194,0.008836865,0.08237573,-0.3100624,-0.6930537,0.4425506,0.4771657,122.9991,-0.3528193,-0.7886243,0.5035774
Grab,1772954266807,5.360202,3,1,-0.0502432,1.133245,0.3271602,1.180595,0.6775534,-0.5192524,-0.483109,0.1946899,157.5468,0.6907715,-0.5293822,-0.4925337,0.1178694,-0.06252974,0.01225885,0.1339905,-0.04563593,0.08484235,-0.9938543,-0.05452276,186.251,-0.04570392,0.08496875,-0.9953349,-0.2598958,-0.04072208,-0.4295603,0.5037124,0.6107331,0.04258827,0.4533034,0.6478484,99.24085,0.8017297,0.05590704,0.5950665,-0.04975681,-0.03324544,-0.0271602,0.06571663,-0.4432567,-0.2930269,0.1493684,0.8338754,67.0022,-0.8030696,-0.5308911,0.270618
On Target,1772954268183,6.749316,3,1,-0.09891654,1.092699,0.2814579,1.132693,0.7046304,-0.5929068,-0.02111148,0.3892454,134.1849,0.7649597,-0.6436704,-0.022919,0.1108834,-0.06918111,0.01676736,0.1317661,-0.02553313,0.05412014,-0.9976441,-0.03355096,183.8454,-0.02554751,0.05415062,-0.998206,-0.1919195,-0.05236945,-0.3863436,0.4345538,0.4630862,0.2367491,0.784843,0.336931,140.62,0.4918447,0.2514517,0.8335832,-0.001083463,0.007300854,0.01854214,0.01995714,-0.04332557,-0.06124879,0.01832757,0.9970134,8.858687,-0.5609975,-0.7930748,0.237313
